geo_name,geo_sumlevel,geo_id,pop_2013,pop_2014,pop_2015,pop_2016
"Floyd County, VA","county",05000US51063,15371,15452,15523,15587
"Fluvanna County, VA","county",05000US51065,25860,25945,26014,26046
"Franklin County, VA","county",05000US51067,56195,56360,56315,56230
"Frederick County, VA","county",05000US51069,79453,80377,81340,82321
"Giles County, VA","county",05000US51071,17111,17025,16907,16871
"Gloucester County, VA","county",05000US51073,36868,36938,37001,37021
"Goochland County, VA","county",05000US51075,21565,21627,21721,21979
"Grayson County, VA","county",05000US51077,15377,15255,15573,15180
"Greene County, VA","county",05000US51079,18577,18766,18938,19085
"Greensville County, VA","county",05000US51081,12078,11911,11760,11698
"Halifax County, VA","county",05000US51083,35938,35704,35506,35305
"Hanover County, VA","county",05000US51085,100328,100689,101340,102199
"Henrico County, VA","county",05000US51087,311314,314878,318864,321921
"Henry County, VA","county",05000US51089,53451,52960,52580,52209
"Highland County, VA","county",05000US51091,2276,2258,2244,2230
"Isle of Wight County, VA","county",05000US51093,35373,35518,35740,36027
"James City County, VA","county",05000US51095,68171,69832,70673,71900
"King and Queen County, VA","county",05000US51097,7020,7073,7106,7140
"King George County, VA","county",05000US51099,24151,24577,24933,25260
"King William County, VA","county",05000US51101,15959,16045,16097,16156
"Lancaster County, VA","county",05000US51103,11303,11224,11129,11055
"Lee County, VA","county",05000US51105,25497,25380,25206,24911
"Loudoun County, VA","county",05000US51107,326477,338916,351129,362435
"Louisa County, VA","county",05000US51109,33384,33743,33986,34350
"Lunenburg County, VA","county",05000US51111,12759,12667,12558,12450
"Madison County, VA","county",05000US51113,13249,13208,13147,13122
"Mathews County, VA","county",05000US51115,8943,8923,8880,8848
"Mecklenburg County, VA","county",05000US51117,32274,31913,31555,31209
"Middlesex County, VA","county",05000US51119,10851,10817,10717,10728
"Montgomery County, VA","county",05000US51121,94910,95808,96467,97227
"Nelson County, VA","county",05000US51125,14940,14892,14858,14831
"New Kent County, VA","county",05000US51127,18791,19187,19560,20051
"Northampton County, VA","county",05000US51131,12339,12254,12184,12118
"Northumberland County, VA","county",05000US51133,12334,12320,12304,12272
"Nottoway County, VA","county",05000US51135,15862,15756,15711,15641
"Orange County, VA","county",05000US51137,33934,34239,34596,34873
"Page County, VA","county",05000US51139,23975,23905,23843,23759
"Patrick County, VA","county",05000US51141,18445,18365,18264,18180
"Pittsylvania County, VA","county",05000US51143,63077,62955,62794,62392
"Powhatan County, VA","county",05000US51145,28108,28193,28207,28286
"Prince Edward County, VA","county",05000US51147,23166,23140,23022,23077
"Prince George County, VA","county",05000US51149,36462,36792,37380,37664
"Prince William County, VA","county",05000US51153,416668,428772,437271,443630
"Pulaski County, VA","county",05000US51155,34768,34630,34528,34417
"Rappahannock County, VA","county",05000US51157,7448,7446,7431,7416
"Richmond County, VA","county",05000US51159,9140,9072,8989,8868
"Roanoke County, VA","county",05000US51161,92824,93194,93633,93655
"Rockbridge County, VA","county",05000US51163,22345,22367,22444,22450
"Rockingham County, VA","county",05000US51165,76885,77345,77785,78427
"Russell County, VA","county",05000US51167,28646,28444,28245,27973
"Scott County, VA","county",05000US51169,22940,22781,22570,22378
"Shenandoah County, VA","county",05000US51171,42270,42545,42724,42857
"Smyth County, VA","county",05000US51173,31979,31876,31734,31513
"Southampton County, VA","county",05000US51175,18444,18364,18410,18291
"Spotsylvania County, VA","county",05000US51177,124319,126200,127691,129181
"Stafford County, VA","county",05000US51179,131885,134672,137145,139548
"Surry County, VA","county",05000US51181,6922,6885,6823,6731
"Sussex County, VA","county",05000US51183,12007,11923,11864,11733
"Tazewell County, VA","county",05000US51185,44664,44331,43870,43367
"Warren County, VA","county",05000US51187,37836,38142,38481,38807
"Washington County, VA","county",05000US51191,54804,54833,54759,54562
"Westmoreland County, VA","county",05000US51193,17532,17518,17557,17528
"Wise County, VA","county",05000US51195,41154,40872,40530,40074
"Wythe County, VA","county",05000US51197,29274,29259,29190,29171
"York County, VA","county",05000US51199,65762,65808,66471,66919
"Alexandria city, VA","county",05000US51510,143684,146422,149315,151473
"Bedford city, VA","county",05000US51515,6052,,,
"Bristol city, VA","county",05000US51520,17713,17595,17524,17340
"Buena Vista city, VA","county",05000US51530,6699,6683,6666,6610
"Charlottesville city, VA","county",05000US51540,43663,44505,45084,45538
"Chesapeake city, VA","county",05000US51550,225597,228168,230601,233194
"Colonial Heights city, VA","county",05000US51570,17481,17542,17515,17554
"Covington city, VA","county",05000US51580,5880,5853,5736,5650
"Danville city, VA","county",05000US51590,42996,42704,42450,42360
"Emporia city, VA","county",05000US51595,5773,5682,5672,5565
"Fairfax city, VA","county",05000US51600,23027,23507,23402,23620
"Falls Church city, VA","county",05000US51610,12731,13074,13308,13597
"Franklin city, VA","county",05000US51620,8539,8534,8457,8413
"Fredericksburg city, VA","county",05000US51630,25931,26632,27395,27853
"Galax city, VA","county",05000US51640,6977,6981,6876,6858
"Hampton city, VA","county",05000US51650,136957,136904,137081,136789
"Harrisonburg city, VA","county",05000US51660,49926,50821,51388,51979
"Hopewell city, VA","county",05000US51670,22429,22375,22279,22332
"Lexington city, VA","county",05000US51678,7026,7114,7071,7036
"Lynchburg city, VA","county",05000US51680,76467,77626,78158,78755
"Manassas city, VA","county",05000US51683,39317,40436,40743,41149
"Manassas Park city, VA","county",05000US51685,15125,14992,15625,15827
"Martinsville city, VA","county",05000US51690,13808,13745,13624,13551
"Newport News city, VA","county",05000US51700,181025,181362,181323,181606
"Norfolk city, VA","county",05000US51710,244090,244745,245452,245724
"Norton city, VA","county",05000US51720,3998,4015,4007,3978
"Petersburg city, VA","county",05000US51730,32326,32439,32123,31997
"Poquoson city, VA","county",05000US51735,12117,12103,12077,12068
"Portsmouth city, VA","county",05000US51740,95901,96007,96135,96071
"Radford city, VA","county",05000US51750,16705,16993,17057,17186
"Richmond city, VA","county",05000US51760,207878,211063,213735,216773
"Roanoke city, VA","county",05000US51770,97355,97949,98736,99329
"Salem city, VA","county",05000US51775,24950,25120,25165,25290
"Staunton city, VA","county",05000US51790,23989,24132,24193,24234
"Suffolk city, VA","county",05000US51800,84842,85477,86184,87061
"Virginia Beach city, VA","county",05000US51810,442151,445623,448290,449733
"Waynesboro city, VA","county",05000US51820,21099,21177,21150,21366
"Williamsburg city, VA","county",05000US51830,14579,14401,14754,14988
"Winchester city, VA","county",05000US51840,26587,27031,27168,27349
"Adams County, WA","county",05000US53001,18802,18951,19081,19100
"Asotin County, WA","county",05000US53003,21802,21955,22040,22113
"Benton County, WA","county",05000US53005,178992,182053,184930,187519
"Chelan County, WA","county",05000US53007,73047,73664,74267,74761
"Clallam County, WA","county",05000US53009,71731,72024,72397,72969
"Clark County, WA","county",05000US53011,432549,438272,444506,450893
"Columbia County, WA","county",05000US53013,4027,4031,3989,3971
"Cowlitz County, WA","county",05000US53015,102110,102072,102338,102854
"Douglas County, WA","county",05000US53017,38807,39183,39599,40101
"Ferry County, WA","county",05000US53019,7623,7657,7652,7639
"Franklin County, WA","county",05000US53021,81835,84508,86443,87810
"Garfield County, WA","county",05000US53023,2249,2240,2230,2231
"Grant County, WA","county",05000US53025,90202,91458,92070,92530
"Grays Harbor County, WA","county",05000US53027,72092,71734,71419,71233
"Island County, WA","county",05000US53029,78806,78951,79329,80113
"Jefferson County, WA","county",05000US53031,29882,29978,30083,30333
"King County, WA","county",05000US53033,1974567,2008997,2045756,2079550
"Kitsap County, WA","county",05000US53035,252687,253614,255441,257488
"Kittitas County, WA","county",05000US53037,41291,41705,42204,42785
"Klickitat County, WA","county",05000US53039,20537,20668,20820,20930
"Lewis County, WA","county",05000US53041,75419,75382,75515,75724
"Lincoln County, WA","county",05000US53043,10481,10409,10363,10326
"Mason County, WA","county",05000US53045,60647,60728,60791,61060
"Okanogan County, WA","county",05000US53047,41143,41241,41332,41299
"Pacific County, WA","county",05000US53049,20781,20665,20645,20743
"Pend Oreille County, WA","county",05000US53051,12956,12965,12968,13001
"Pierce County, WA","county",05000US53053,805434,812689,821952,832896
"San Juan County, WA","county",05000US53055,15786,15847,15956,16056
"Skagit County, WA","county",05000US53057,117641,118364,119343,120475
"Skamania County, WA","county",05000US53059,11126,11194,11243,11316
"Snohomish County, WA","county",05000US53061,724627,735351,746653,758649
"Spokane County, WA","county",05000US53063,473832,476950,480832,485859
"Stevens County, WA","county",05000US53065,43513,43541,43548,43744
"Thurston County, WA","county",05000US53067,256080,259330,262723,266311
"Wahkiakum County, WA","county",05000US53069,4006,4016,4035,4051
"Walla Walla County, WA","county",05000US53071,59092,59476,59726,59809
"Whatcom County, WA","county",05000US53073,203211,204855,207100,209729
"Whitman County, WA","county",05000US53075,45512,46003,46737,47494
"Yakima County, WA","county",05000US53077,244654,246402,247408,247681
"Barbour County, WV","county",05000US54001,16655,16723,16731,16892
"Berkeley County, WV","county",05000US54003,105812,107324,108724,110173
"Boone County, WV","county",05000US54005,24517,24257,24000,23645
"Braxton County, WV","county",05000US54007,14524,14492,14466,14463
"Brooke County, WV","county",05000US54009,23932,23787,23665,23473
"Cabell County, WV","county",05000US54011,96604,96826,96824,96623
"Calhoun County, WV","county",05000US54013,7603,7583,7557,7482
"Clay County, WV","county",05000US54015,9352,9226,9141,9033
"Doddridge County, WV","county",05000US54017,8213,8282,8201,8363
"Fayette County, WV","county",05000US54019,45889,45709,45534,45192
"Gilmer County, WV","county",05000US54021,8678,8706,8644,8497
"Grant County, WV","county",05000US54023,11869,11829,11815,11770
"Greenbrier County, WV","county",05000US54025,35588,35639,35666,35580
"Hampshire County, WV","county",05000US54027,23746,23674,23542,23455
"Hancock County, WV","county",05000US54029,30517,30369,30201,30024
"Hardy County, WV","county",05000US54031,13922,13955,13936,13942
"Harrison County, WV","county",05000US54033,69078,69069,68998,68775
"Jackson County, WV","county",05000US54035,29229,29229,29256,29199
"Jefferson County, WV","county",05000US54037,54131,54650,55214,55531
"Kanawha County, WV","county",05000US54039,192311,191765,190781,189636
"Lewis County, WV","county",05000US54041,16411,16412,16434,16422
"Lincoln County, WV","county",05000US54043,21660,21599,21560,21482
"Logan County, WV","county",05000US54045,36442,36169,35760,35166
"McDowell County, WV","county",05000US54047,21651,21281,20802,20273
"Marion County, WV","county",05000US54049,56666,56698,56790,56716
"Marshall County, WV","county",05000US54051,32840,32716,32480,32296
"Mason County, WV","county",05000US54053,27271,27207,27177,27060
"Mercer County, WV","county",05000US54055,62261,62161,61891,61476
"Mineral County, WV","county",05000US54057,28015,27912,27755,27606
"Mingo County, WV","county",05000US54059,26460,26229,25931,25549
"Monongalia County, WV","county",05000US54061,98483,100332,101668,102827
"Monroe County, WV","county",05000US54063,13512,13524,13525,13496
"Morgan County, WV","county",05000US54065,17502,17450,17475,17514
"Nicholas County, WV","county",05000US54067,26168,26090,25930,25743
"Ohio County, WV","county",05000US54069,44156,43956,43637,43257
"Pendleton County, WV","county",05000US54071,7603,7525,7402,7291
"Pleasants County, WV","county",05000US54073,7602,7600,7636,7612
"Pocahontas County, WV","county",05000US54075,8723,8710,8697,8620
"Preston County, WV","county",05000US54077,33666,33720,33809,33793
"Putnam County, WV","county",05000US54079,56033,56356,56596,56743
"Raleigh County, WV","county",05000US54081,78993,78827,78493,78051
"Randolph County, WV","county",05000US54083,29399,29446,29365,29287
"Ritchie County, WV","county",05000US54085,10303,10221,10140,10044
"Roane County, WV","county",05000US54087,14807,14749,14636,14513
"Summers County, WV","county",05000US54089,13795,13699,13544,13325
"Taylor County, WV","county",05000US54091,16906,16969,16977,16949
"Tucker County, WV","county",05000US54093,7061,6996,6972,6922
"Tyler County, WV","county",05000US54095,9120,9084,9033,9000
"Upshur County, WV","county",05000US54097,24371,24487,24560,24632
"Wayne County, WV","county",05000US54099,42007,41735,41499,41237
"Webster County, WV","county",05000US54101,9073,9005,8927,8820
"Wetzel County, WV","county",05000US54103,16435,16314,16157,15997
"Wirt County, WV","county",05000US54105,5796,5810,5841,5826
"Wood County, WV","county",05000US54107,86779,86595,86559,86262
"Wyoming County, WV","county",05000US54109,23479,23203,22866,22537
"Adams County, WI","county",05000US55001,20741,20604,20451,20294
"Ashland County, WI","county",05000US55003,16068,16065,15993,15936
"Barron County, WI","county",05000US55005,45826,45718,45686,45548
"Bayfield County, WI","county",05000US55007,15071,15064,15050,14987
"Brown County, WI","county",05000US55009,250597,252698,254717,256621
"Buffalo County, WI","county",05000US55011,13466,13374,13319,13256
"Burnett County, WI","county",05000US55013,15449,15387,15334,15259
"Calumet County, WI","county",05000US55015,49288,49502,49678,49653
"Chippewa County, WI","county",05000US55017,62676,63051,63209,63355
"Clark County, WI","county",05000US55019,34630,34575,34518,34486
"Columbia County, WI","county",05000US55021,56647,56659,56607,56650
"Crawford County, WI","county",05000US55023,16578,16525,16483,16415
"Dane County, WI","county",05000US55025,496762,502984,510198,516818
"Dodge County, WI","county",05000US55027,88598,88589,88547,88404
